fit_time,score_time,test_score
0.0004851818084716797,0.0005939006805419922,0.3333333333333333
0.00039887428283691406,0.00043010711669921875,0.3333333333333333
0.00034499168395996094,0.0004169940948486328,0.3333333333333333
0.0003452301025390625,0.0004019737243652344,0.3333333333333333
0.0003368854522705078,0.0003840923309326172,0.34782608695652173
