fit_time,score_time,test_score,train_score
0.0007483959197998047,0.0009286403656005859,0.3333333333333333,0.3368421052631579
0.0010797977447509766,0.001153707504272461,0.3333333333333333,0.3473684210526316
0.0007212162017822266,0.0006299018859863281,0.3333333333333333,0.3473684210526316
0.0006005764007568359,0.0006144046783447266,0.3333333333333333,0.3473684210526316
0.0006670951843261719,0.0006091594696044922,0.34782608695652173,0.34375
